company,newsroom_page,tag,link,base
Apple,1,a,/newsroom/2021/01/apple-distinguished-educator-mike-lang-draws-blueprint-for-change-in-las-vegas/,https://www.apple.com
Apple,1,a,/newsroom/2021/01/apple-launches-major-new-racial-equity-and-justice-initiative-projects-to-challenge-systemic-racism-advance-racial-equity-nationwide/,https://www.apple.com
Apple,2,a,/newsroom/2021/01/apple-services-entertain-inform-and-connect-the-world-in-unprecedented-year/,https://www.apple.com
Apple,2,a,/newsroom/2021/01/monica-lozano-joins-apples-board-of-directors/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/a-landmark-year-of-giving-from-apple/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/apple-fitness-plus-the-next-era-of-fitness-is-here-and-everyones-invited/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/cardio-fitness-notifications-are-available-today-on-apple-watch/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/apple-fitness-plus-the-future-of-fitness-launches-december-14/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/apple-introduces-airpods-max-the-magic-of-airpods-in-a-stunning-over-ear-design/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/apple-presents-app-store-best-of-2020-winners/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/apple-expands-partnership-with-red-to-combat-hiv-aids-and-covid-19/,https://www.apple.com
Apple,2,a,/newsroom/2020/12/apple-ppe-donation-helps-zambia-in-the-fight-against-covid-19-and-hiv/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/developers-say-app-store-small-business-program-is-good-for-business/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/atlantic-city-educators-reimagine-after-school-learning-to-lift-a-community/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/apple-announces-second-annual-apple-music-awards/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/developers-see-a-world-of-possibilities-with-new-app-store-small-business-program/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/apple-announces-app-store-small-business-program/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/apples-cork-campus-celebrates-40-years-of-community-and-looks-to-the-future/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/apples-iphone-12-pro-max-and-iphone-12-mini-land-in-stores-and-homes-worldwide/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/macos-big-sur-is-here/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/honoring-americas-veterans/,https://www.apple.com
Apple,2,a,/newsroom/2020/11/one-tuskegee-educators-mission-to-preserve-legacy-through-storytelling-and-ipad/,https://www.apple.com
Apple,3,a,/newsroom/2020/11/introducing-the-next-generation-of-mac/,https://www.apple.com
Apple,3,a,/newsroom/2020/11/apple-unleashes-m1/,https://www.apple.com
Apple,3,a,/newsroom/2020/11/iphone-12-pro-max-iphone-12-mini-and-homepod-mini-available-to-order-friday/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/apple-reports-fourth-quarter-results/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/clips-gets-its-biggest-update-ever/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/iphone-12-iphone-12-pro-and-ipad-air-are-here/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/apple-offers-new-ways-to-shop-for-iphone-12-iphone-12-pro-and-ipad-air/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/all-new-ipad-air-with-advanced-a14-bionic-chip-available-to-order-starting-today/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/apple-introduces-iphone-12-pro-and-iphone-12-pro-max-with-5g/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/apple-announces-iphone-12-and-iphone-12-mini-a-new-era-for-iphone-with-5g/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/apple-introduces-homepod-mini-a-powerful-smart-speaker-with-amazing-sound/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/apple-and-gallaudet-university-foster-innovation-in-education/,https://www.apple.com
Apple,3,a,/newsroom/2020/10/health-records-on-iphone-available-today-in-the-uk-and-canada/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/apple-brings-online-store-to-india-september-23/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/ios-14-is-available-today/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/new-apple-watch-and-ipad-features-enable-wellness-fitness-and-creativity/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/apple-introduces-eighth-generation-ipad-with-a-huge-jump-in-performance/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/apple-unveils-all-new-ipad-air-with-a14-bionic-apples-most-advanced-chip/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/apple-watch-se-the-ultimate-combination-of-design-function-and-value/,https://www.apple.com
Apple,3,a,/newsroom/2020/09/singapore-and-apple-partner-on-national-health-initiative-using-apple-watch/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/apple-fitness-plus-a-personalized-fitness-experience-comes-to-life-with-apple-watch/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/apple-watch-series-6-delivers-breakthrough-wellness-and-fitness-capabilities/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/apple-one-makes-enjoying-apple-subscription-services-easier-than-ever/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/apple-extends-the-apple-watch-experience-to-the-entire-family/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/apple-marina-bay-sands-opens-thursday-in-singapore/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/apple-expands-renewable-energy-footprint-in-europe/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/sowing-new-seeds-dallas-science-teacher-brings-students-closer-to-nature-with-ipad/,https://www.apple.com
Apple,4,a,/newsroom/2020/09/ios-app-economy-creates-300000-new-us-jobs-as-developers-adapt-during-pandemic/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/how-one-teacher-is-preparing-for-a-year-like-no-other-with-support-from-apple/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/final-cut-pro-x-updated-with-significant-workflow-improvements/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/apple-celebrates-national-parks-104th-birthday-with-new-ways-to-support-the-national-park-foundation/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/apple-announces-apple-music-radio/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/apple-tv-plus-subscribers-get-cbs-all-access-and-showtime-bundle-at-a-great-value/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/oprah-winfrey-names-caste-the-origins-of-our-discontents-her-most-important-book-club-selection-ever/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/phil-schiller-advances-to-apple-fellow/,https://www.apple.com
Apple,4,a,/newsroom/2020/08/27-inch-imac-gets-a-major-update/,https://www.apple.com
Apple,4,a,/newsroom/2020/07/apple-reports-third-quarter-results/,https://www.apple.com
Apple,4,a,/newsroom/2020/07/apple-central-world-opens-friday-in-thailand/,https://www.apple.com
Apple,4,a,/newsroom/2020/07/apple-donates-its-proceeds-from-john-lewis-documentary-to-museums-that-honor-his-legacy/,https://www.apple.com
Apple,4,a,/newsroom/2020/07/future-forward-the-40-year-mission-of-an-apple-distinguished-educator/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-creatives-and-disability-rights-activists-reflect-on-30-years-of-the-americans-with-disabilities-act/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-commits-to-be-100-percent-carbon-neutral-for-its-supply-chain-and-products-by-2030/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-teams-up-with-hbcus-to-bring-coding-and-creativity-opportunities-to-communities-across-the-us/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/the-new-apple-sanlitun-opens-today/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-news-launches-new-audio-features-expands-local-news-offerings-for-readers/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-allocates-more-than-400-million-to-combat-california-housing-crisis/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-updates-coding-programs-and-resources-for-educators-and-students/,https://www.apple.com
Apple,5,a,/newsroom/2020/07/apple-expands-iphone-repair-services-to-hundreds-of-new-locations-across-the-us/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apple-honors-eight-developers-with-annual-apple-design-awards/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/wwdc20-highlights/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apple-reveals-new-developer-technologies-to-foster-the-next-generation-of-apps/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/13-new-innovative-technologies-and-features-unveiled-at-wwdc20/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apple-announces-mac-transition-to-apple-silicon/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apple-introduces-macos-big-sur-with-a-beautiful-new-design/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/ipados-14-introduces-new-features-designed-specifically-for-ipad/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apple-reimagines-the-iphone-experience-with-ios-14/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/watchos-7-adds-significant-personalization-health-and-fitness-features-to-apple-watch/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apples-wwdc20-swift-student-challenge-winners-determined-to-shape-the-future/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apples-app-store-ecosystem-facilitated-over-half-a-trillion-dollars-in-commerce-in-2019/,https://www.apple.com
Apple,5,a,/newsroom/2020/06/apple-reveals-lineup-for-its-biggest-ever-worldwide-developers-conference/,https://www.apple.com
Apple,6,a,/newsroom/2020/05/as-pride-goes-virtual-apple-watch-pride-edition-helps-community-and-advocacy-continue-worldwide/,https://www.apple.com
Apple,6,a,/newsroom/2020/05/apple-unveils-biggest-update-to-logic-since-the-launch-of-logic-pro-x/,https://www.apple.com
Apple,6,a,/newsroom/2020/05/apple-awards-10-million-from-advanced-manufacturing-fund-to-copan-diagnostics/,https://www.apple.com
Apple,6,a,/newsroom/2020/05/apple-to-host-virtual-worldwide-developers-conference-beginning-june-22/,https://www.apple.com
Apple,6,a,/newsroom/2020/05/apple-updates-13-inch-macbook-pro-with-magic-keyboard-double-the-storage-and-faster-performance/,https://www.apple.com
Apple,6,a,/newsroom/2020/04/apple-reports-second-quarter-results/,https://www.apple.com
Apple,6,a,/newsroom/2020/04/apple-services-now-available-in-more-countries-around-the-world/,https://www.apple.com
Apple,6,a,/newsroom/2020/04/iphone-se-a-powerful-new-smartphone-in-a-popular-design/,https://www.apple.com
Apple,6,a,/newsroom/2020/04/new-magic-keyboard-for-ipad-pro-now-available-to-order-begins-arriving-next-week/,https://www.apple.com
Apple,6,a,/newsroom/2020/04/apple-makes-mobility-data-available-to-aid-covid-19-efforts/,https://www.apple.com
Apple,6,a,/newsroom/2020/04/apple-and-google-partner-on-covid-19-contact-tracing-technology/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/apple-releases-new-covid-19-app-and-website-based-on-CDC-guidance/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/apple-unveils-new-ipad-pro-with-lidar-scanner-and-trackpad-support-in-ipados/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/new-macbook-air-has-more-to-love-and-is-now-just-999/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/apples-wwdc-2020-kicks-off-in-june-with-an-all-new-online-format/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/apples-covid-19-response/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/apple-reveals-the-best-night-mode-photos-shot-on-iphone/,https://www.apple.com
Apple,6,a,/newsroom/2020/03/apple-launches-she-creates-in-stores-around-the-world/,https://www.apple.com
Apple,6,a,/newsroom/2020/02/investor-update-on-quarterly-guidance/,https://www.apple.com
Apple,6,a,/newsroom/2020/02/apple-news-launches-special-coverage-of-the-2020-presidential-election/,https://www.apple.com
Apple,7,a,/newsroom/2020/01/apple-delivers-a-new-redesigned-maps-for-all-users-in-the-united-states/,https://www.apple.com
Apple,7,a,/newsroom/2020/01/apple-reports-record-first-quarter-results/,https://www.apple.com
Apple,7,a,/newsroom/2020/01/apples-critically-acclaimed-anthology-series-little-america-now-streaming/,https://www.apple.com
Apple,7,a,/newsroom/2020/01/at-risk-youth-get-a-fresh-look-and-a-fresh-start/,https://www.apple.com
Apple,7,a,/newsroom/2020/01/share-your-best-iphone-night-mode-photos/,https://www.apple.com
Apple,7,a,/newsroom/2020/01/apple-rings-in-new-era-of-services-following-landmark-year/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/amazon-apple-google-and-the-zigbee-alliance-to-develop-connectivity-standard/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/apple-news-teams-with-abc-news-for-2020-presidential-election-coverage/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/apple-launches-new-ultimate-rivals-sports-game-franchise-on-apple-arcade/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/apple-makes-history-with-multiple-golden-globe-nominations-for-the-morning-show/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/clips-now-features-memoji-and-animoji-new-stickers-and-more/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/apple-celebrates-the-best-apps-and-games-of-2019/,https://www.apple.com
Apple,7,a,/newsroom/2019/12/apple-announces-first-ever-apple-music-awards/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-expands-everyone-can-code-to-bring-more-coding-resources-to-teachers-and-students/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-expands-in-austin/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-premieres-servant-coming-to-apple-tv-plus-november-28/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-partners-with-100cameras-to-teach-chicago-students-photography-with-iphone/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-launches-three-innovative-studies-today-in-the-new-research-app/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-introduces-16-inch-macbook-pro-the-worlds-best-pro-notebook/,https://www.apple.com
Apple,7,a,/newsroom/2019/11/apple-premieres-truth-be-told-coming-to-apple-tv-plus-december-6/,https://www.apple.com
Apple,8,a,/newsroom/2019/11/the-augmented-reality-app-helping-veterans-manage-anxiety/,https://www.apple.com
Apple,8,a,/newsroom/2019/11/health-records-on-iphone-now-available-to-veterans-across-the-us/,https://www.apple.com
Apple,8,a,/newsroom/2019/11/apple-commits-two-point-five-billion-to-combat-housing-crisis-in-california/,https://www.apple.com
Apple,8,a,/newsroom/2019/11/apple-tv-plus-is-now-available/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/airpods-pro-arrive-in-stores-around-the-world/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/apple-reports-fourth-quarter-results/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/apple-celebrates-the-morning-show-coming-to-apple-tv-november-1/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/apple-reveals-new-airpods-pro-available-october-30/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/first-year-of-apple-entrepreneur-camp-offers-invaluable-experiences-to-100-innovators/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/apple-premieres-see-coming-to-apple-tv-plus-november-1/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/apple-celebrates-dickinson-coming-to-apple-tv-plus-november-1/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/apple-premieres-for-all-mankind-coming-to-apple-tv-plus-november-1/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/macos-catalina-is-available-today/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/final-cut-pro-x-update-introduces-new-metal-engine-for-increased-performance/,https://www.apple.com
Apple,8,a,/newsroom/2019/10/students-across-europe-learn-swift-to-unlock-new-opportunities/,https://www.apple.com
Apple,8,a,/newsroom/2019/09/apple-antara-opens-its-doors-to-mexico-city/,https://www.apple.com
Apple,8,a,/newsroom/2019/09/apple-antara-opens-friday-in-mexico-city/,https://www.apple.com
Apple,8,a,/newsroom/2019/09/new-version-of-the-most-popular-ipad-starts-shipping-tomorrow/,https://www.apple.com
Apple,8,a,/newsroom/2019/09/apple-launched-china-clean-energy-fund-invests-in-three-wind-farms/,https://www.apple.com
Apple,8,a,/newsroom/2019/09/apples-new-mac-pro-to-be-made-in-texas/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/oprahs-book-club-starts-a-new-chapter-with-apple/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/iphone-11-pro-iphone-11-pro-max-iphone-11-and-apple-watch-series-5-arrive-in-stores/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-fifth-avenue-the-cube-is-back/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/iphone-11-iphone-11-pro-and-iphone-11-pro-max-the-reviews-are-in/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-awards-an-additional-250-million-from-advanced-manufacturing-fund-to-corning/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-arcade-its-time-to-play/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/highlights-from-apples-keynote-event/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-arcade-invites-you-to-play-something-extraordinary/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-introduces-dual-camera-iphone-11/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/iphone-11-pro-and-iphone-11-pro-max-the-most-powerful-and-advanced-smartphones/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-announces-three-groundbreaking-health-studies/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-unveils-apple-watch-series-5/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-introduces-new-version-of-the-most-popular-ipad-starting-at-329/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apple-tv-launches-november-1-featuring-originals-from-the-worlds-greatest-storytellers/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/a-message-about-ios-security/,https://www.apple.com
Apple,9,a,/newsroom/2019/09/apples-largest-store-in-japan-opens-saturday-in-tokyo/,https://www.apple.com
Apple,9,a,/newsroom/2019/08/apple-offers-customers-even-more-options-for-safe-reliable-repairs/,https://www.apple.com
Apple,9,a,/newsroom/2019/08/improving-siris-privacy-protections/,https://www.apple.com
Apple,9,a,/newsroom/2019/08/apple-card-launches-today-for-all-us-customers/,https://www.apple.com
Apple,9,a,/newsroom/2019/08/apple-celebrates-americas-national-parks-this-august/,https://www.apple.com
Apple,10,a,/newsroom/2019/08/apples-us-job-footprint-grows-to-two-point-four-million/,https://www.apple.com
Apple,10,a,/newsroom/2019/08/apple-brings-contactless-student-ids-on-iphone-and-apple-watch-to-more-universities/,https://www.apple.com
Apple,10,a,/newsroom/2019/08/searching-for-gold-with-habitat-restoration-in-mind/,https://www.apple.com
Apple,10,a,/newsroom/2019/08/creativity-and-community-come-together-at-apples-teacher-coding-academies/,https://www.apple.com
Apple,10,a,/newsroom/2019/07/apple-offers-new-augmented-reality-art-sessions/,https://www.apple.com
Apple,10,a,/newsroom/2019/07/apple-reports-third-quarter-results/,https://www.apple.com
Apple,10,a,/newsroom/2019/07/apple-to-acquire-the-majority-of-intels-smartphone-modem-business/,https://www.apple.com
Apple,10,a,/newsroom/2019/07/apple-offers-a-look-at-new-emoji-coming-to-iphone-this-fall/,https://www.apple.com
Apple,10,a,/newsroom/2019/07/macbook-air-and-macbook-pro-updated-for-back-to-school-season/,https://www.apple.com
Apple,10,a,/newsroom/2019/07/apple-music-brings-up-next-live-to-global-cities-this-summer/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/jony-ive-to-form-independent-design-company-with-apple-as-client/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/apple-names-sabih-khan-senior-vice-president-of-operations/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/apple-news-launches-candidate-guide-ahead-of-2020-democratic-debates/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/important-notice-for-batteries-in-certain-macbook-pro-units/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/apple-partners-with-best-buy-for-expanded-repair-service/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/apple-xinyi-a13-opens-in-taipei/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/logic-pro-x-update-taps-the-tremendous-power-of-the-new-mac-pro/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/apple-xinyi-a13-opens-saturday-in-taipei/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/when-words-arent-enough-teachers-find-a-common-language-with-ipad/,https://www.apple.com
Apple,10,a,/newsroom/2019/06/apple-design-awards-celebrate-best-in-class-design-for-apps-and-games/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/apple-previews-ios-13/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/the-new-ipados-powers-unique-experiences-designed-for-ipad/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/apple-unveils-powerful-all-new-mac-pro-and-groundbreaking-pro-display-xdr/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/watchos-6-advances-health-and-fitness-capabilities-for-apple-watch/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/apple-unveils-groundbreaking-new-technologies-for-app-development/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/apple-previews-macos-catalina/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/tvos-13-powers-the-most-personal-cinematic-experience-ever/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/pro-app-developers-react-to-the-new-mac-pro-and-pro-display-xdr/,https://www.apple.com
Apple,11,a,/newsroom/2019/06/highlights-from-wwdc-2019/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/thousands-of-stories-one-wwdc/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/new-ipod-touch-delivers-even-greater-performance/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/apple-introduces-first-8-core-macbook-pro-the-fastest-mac-notebook-ever/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/apple-news-plus-offering-exclusive-covers-innovative-storytelling-from-hundreds-of-publishers/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/photographer-rachael-short-explores-the-beauty-of-simplicity-with-iphone/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/all-new-apple-tv-app-available-in-over-100-countries-starting-today/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/apple-starts-a-new-chapter-at-carnegie-library/,https://www.apple.com
Apple,11,a,/newsroom/2019/05/apple-carnegie-library-opens-saturday-in-washington-dc/,https://www.apple.com
Apple,11,a,/newsroom/2019/04/apple-reports-second-quarter-results/,https://www.apple.com
Apple,11,a,/newsroom/2019/04/the-facts-about-parental-control-apps/,https://www.apple.com
Apple,11,a,/newsroom/2019/04/important-notice-for-certain-ac-wall-plug-adapters-and-apple-world-travel-adapter-kits/,https://www.apple.com
Apple,12,a,/newsroom/2019/04/conserving-mangroves-a-lifeline-for-the-world/,https://www.apple.com
Apple,12,a,/newsroom/2019/04/apple-expands-global-recycling-programs/,https://www.apple.com
Apple,12,a,/newsroom/2019/04/qualcomm-and-apple-agree-to-drop-all-litigation/,https://www.apple.com
Apple,12,a,/newsroom/2019/04/apple-tops-clean-energy-goal-with-new-supplier-commitments/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/ecg-app-and-irregular-rhythm-notification-on-apple-watch-available-today-across-europe-and-hong-kong/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/art-and-form-dancer-hope-boykin-explores-freedom-with-airpods/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/highlights-from-apples-keynote-event/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-unveils-apple-tv-plus-the-new-home-for-the-worlds-most-creative-storytellers/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-introduces-apple-arcade-the-worlds-first-game-subscription-service-for-mobile-desktop-and-the-living-room/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/introducing-apple-card-a-new-kind-of-credit-card-created-by-apple/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-launches-apple-news-plus-an-immersive-magazine-and-news-reading-experience/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/airpods-the-worlds-most-popular-wireless-headphones-are-getting-even-better/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-teams-with-media-literacy-programs-in-the-us-and-europe/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/imac-gets-a-2x-performance-boost/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/all-new-ipad-air-and-ipad-mini-deliver-dramatic-power-and-capability/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/stanford-medicine-announces-results-of-unprecedented-apple-heart-study/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/addressing-spotifys-claims/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-to-host-annual-worldwide-developers-conference-june-3-7-in-san-jose/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-announces-expanded-coding-initiatives-in-singapore-and-indonesia/,https://www.apple.com
Apple,12,a,/newsroom/2019/03/apple-releases-13th-annual-supplier-responsibility-progress-report/,https://www.apple.com
Apple,13,a,/newsroom/2019/03/siri-shortcuts-boost-health-and-fitness-routines/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/apple-honors-female-coders-and-creators-for-international-womens-day/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/huntington-beach-educators-mold-musicians-of-tomorrow/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/apple-highlights-best-photos-shot-on-iphone-around-the-world/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/a-career-in-tech-built-with-coding-and-determination/,https://www.apple.com
Apple,13,a,/newsroom/2019/02/apple-and-dream-corps-build-career-opportunities-for-oakland-coders/,https://www.apple.com
