company,newsroom_page,tag,link,base
Walmart,0,a,https://corporate.walmart.com/newsroom/2021/02/18/walmart-u-s-ceo-john-furner-to-associates-a-memorable-year-and-an-investment-in-you,
Walmart,0,a,https://corporate.walmart.com/newsroom/2021/02/18/walmart-raises-annual-dividend-to-2-20-per-share-marking-48th-consecutive-year-of-dividend-increases,
Walmart,0,a,https://corporate.walmart.com/newsroom/2021/02/18/walmart-reports-record-q4-and-fy21-revenue,
Walmart,0,a,https://corporate.walmart.com/newsroom/2021/02/16/issa-brothers-and-tdr-capital-complete-the-acquisition-of-asda-from-walmart,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/15/winter-storm-facility-status,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/10/how-one-merchant-tapped-into-small-breweries-making-a-big-difference,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/10/free-assembly-spring-collection-lookbook,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/09/walmart-and-sams-club-pharmacies-administer-covid-19-vaccines-through-federal-retail-pharmacy-program,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/09/a-valentine-meal-with-food-safety-and-sustainability-at-its-heart,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/05/walmart-statement-with-respect-to-the-lawsuit-filed-against-the-u-s-doj-and-dea-on-oct-22-2020-in-the-eastern-district-of-texas,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/04/walmart-connect-ramps-up-on-site-offerings-with-upcoming-launch-of-display-self-serve-platform-and-acquisition-of-thunder-advertising-technology,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/02/walmart-and-sams-club-pharmacies-are-ready-to-administer-covid-19-vaccines-through-the-federal-retail-pharmacy-program,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/02/01/the-walmart-org-center-for-racial-equity-awards-over-14-million-in-first-round-of-grants,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/28/walmart-announces-expanded-vision-and-new-name-for-its-media-business,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/27/weve-spent-the-past-year-preparing-with-cdc-and-others-to-administer-covid-19-vaccines,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/27/from-ground-breaking-to-breaking-ground-walmart-begins-to-scale-local-fulfillment-centers,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/22/when-vaccines-roll-out-in-the-u-s-walmart-stands-ready-to-serve,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/19/walmart-and-western-union-enter-agreement-to-offer-western-union-money-transfers-at-walmart,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/18/celebrating-the-legacy-of-dr-martin-luther-king-jr,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/14/walmart-to-host-virtual-investment-community-meeting-and-release-fourth-quarter-financial-results-on-feb-18-2021,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/14/how-walmart-leverages-iot-to-keep-your-ice-cream-frozen,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/12/walmart-and-homevalet-pilot-smart-box-technology-to-receive-fresh-deliveries,
Walmart,2,a,https://corporate.walmart.com/newsroom/2021/01/11/walmart-announces-creation-of-new-fintech-startup,
Walmart,2,a,https://corporate.walmart.com/newsroom/2020/12/23/walmart-begins-administering-its-first-covid-19-vaccines-to-health-care-workers-in-new-mexico,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/22/a-misguided-department-of-justice-lawsuit-forces-pharmacists-between-patients-and-their-doctors,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/22/walmart-statement-in-response-to-doj-lawsuit,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/22/walmart-continues-to-prioritize-forest-conservation-by-stepping-up-efforts-toward-2025,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/21/tis-the-season-for-hassle-free-returns,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/17/around-the-world-cool-toys-are-topping-lists,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/17/you-can-now-shop-walmart-on-the-hottest-place-on-the-internet-tiktok,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/17/walmart-business-and-philanthropy-come-together-to-help-fight-hunger-this-holiday-season,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/16/inside-look-walmart-media-group-continues-to-gain-momentum,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/15/doing-our-part-to-ensure-customers-not-grinch-bots-can-buy-this-seasons-hottest-items,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/15/theres-still-time-to-sleigh-the-holidays-with-walmarts-curbside-pickup-and-delivery-options,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/15/walmart-and-gatik-go-driverless-in-arkansas-and-expand-self-driving-car-pilot-to-a-second-location,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/14/army-veteran-remembers-his-brother-in-arms-by-involving-walmart-in-wreaths-across-america,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/14/walmart-and-the-salvation-army-take-holiday-giving-virtual-with-online-red-kettle-angel-tree-campaigns,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/14/belonging-begins-with-us-how-were-working-to-help-everyone-feel-included,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/10/walmart-is-preparing-to-administer-the-covid-19-vaccine-once-approved,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/10/walmart-commits-to-sourcing-10-billion-of-india-made-goods-each-year-by-2027,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/09/choice-and-convenience-omnichannel-around-the-world-today-and-into-the-future,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/03/comfort-and-joy-how-walmart-is-bringing-home-warmth-and-whimsy-this-holiday,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/03/walmart-announces-more-than-700-million-in-additional-associate-bonuses-tops-2-8-billion-in-total-cash-bonuses-to-associates-in-2020,
Walmart,3,a,https://corporate.walmart.com/newsroom/2020/12/03/expanding-access-to-covid-19-testing-with-at-home-test-collection-kits,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/12/02/walmart-putting-something-extra-under-the-tree-for-members-removing-shipping-minimum-on-walmart-com-orders,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/30/walmart-announces-dr-cheryl-pegus-as-executive-vice-president-of-health-wellness,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/27/a-reinvented-black-friday-for-customers-and-associates,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/27/were-ready-to-deliver-for-more-online-customers-this-cyber-monday,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/25/in-walmart-stores-across-the-country-covid-19-precautions-remain-priority,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/25/walmart-to-participate-in-the-morgan-stanley-virtual-global-consumer-retail-conference,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/24/were-using-our-stores-to-help-online-orders-arrive-faster,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/24/walmart-com-aims-to-take-the-worry-out-of-gift-shopping-this-holiday-season,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/23/walmart-lights-up-the-sky-with-all-new-holiday-drone-light-show,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/20/listening-and-learning-walmart-reopens-chicago-supercenters-with-a-community,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/20/two-newly-remodeled-chicago-supercenters-introduce-walmart-health,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/19/more-of-what-matters-a-look-at-our-2020-holiday-campaign,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/19/innovating-to-live-better-walmart-foundation-and-nonprofits-fight-childhood-food-insecurity,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/19/walmart-and-north-carolina-a-t-state-university-team-up-to-launch-equity-in-education-initiative,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/18/let-us-do-the-work-walmart-announces-live-christmas-tree-delivery-and-light-service,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/17/walmart-is-ready-for-holiday-pickup-and-delivery-orders-with-more-than-double-the-personal-shoppers-than-last-year,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/17/walmart-releases-q3-fy21-earnings,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/16/dont-fall-for-it-protecting-yourself-from-online-scams,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/15/kkr-and-rakuten-to-acquire-stakes-in-seiyu-from-walmart-focus-on-accelerating-digital-transformation-of-japanese-retail,
Walmart,4,a,https://corporate.walmart.com/newsroom/2020/11/12/pop-up-edcs-help-meet-the-demand-for-holiday-ecommerce-orders,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/12/walmart-launches-new-pet-care-services-continues-to-expand-full-suite-of-pet-offerings,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/11/celebrating-with-walmart-how-the-merch-team-plans-to-surprise-and-delight-customers-this-season,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/10/walmart-shares-additional-plans-to-support-veterans-and-military-spouses,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/10/walmart-teams-up-with-cruise-to-pilot-all-electric-self-driving-delivery-powered-by-100-renewable-energy,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/10/walmart-to-host-third-quarter-earnings-conference-call-on-nov-17-2020,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/06/grupo-de-narvaez-acquires-full-ownership-of-walmart-argentina,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/05/meet-walmarts-first-driver-to-reach-the-5-million-safe-milestone-warren-greeno,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/11/02/supporting-our-associates-10-of-the-best-benefits-walmart-offers,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/29/in-this-new-era-of-retail-were-testing-new-ways-to-operate-and-its-the-customer-who-wins,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/28/community-theater-walmarts-drive-in-movies-brought-people-together-but-not-too-close,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/27/walmart-vriddhi-brings-a-digitally-enhanced-learning-experience-to-train-msmes-for-faster-growth-and-recovery,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/22/walmart-sues-doj-and-dea-seeking-clarity-for-pharmacists-in-dispensing-prescription-opioids,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/22/be-a-hero-to-a-health-hero-get-your-flu-shot,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/21/walmart-and-sams-club-support-safe-medication-disposal-with-dea-national-prescription-drug-take-back-day-events-in-communities-across-the-country,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/20/customers-are-planning-differently-for-thanksgiving-and-walmart-is-ready,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/14/walmart-announces-black-friday-deals-for-days-a-reinvented-black-friday-shopping-experience,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/12/walmart-launches-fall-event-series-for-families,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/06/the-right-plan-for-the-right-person-introducing-walmart-insurance-services,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/05/walmart-and-everfi-offer-free-online-prescription-safety-and-mental-wellness-resource,
Walmart,5,a,https://corporate.walmart.com/newsroom/2020/10/02/more-than-175-small-businesses-find-opportunity-at-walmarts-first-ever-virtual-open-call-for-u-s-manufactured-products,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/10/02/the-issa-brothers-and-tdr-capital-to-acquire-asda-from-walmart,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/30/reimagining-store-design-to-help-customers-better-navigate-the-omni-shopping-experience,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/23/walmart-announces-plans-to-meet-the-changing-needs-of-customers-this-holiday-shopping-season,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/22/walmart-now-piloting-drone-delivery-of-covid-19-at-home-self-collection-kits,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/22/walmart-partners-with-goldman-sachs-to-offer-marketplace-sellers-access-to-capital,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/21/walmart-sets-goal-to-become-a-regenerative-company,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/21/walmarts-regenerative-approach-going-beyond-sustainability,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/21/introducing-free-assembly-a-modern-fashion-brand-for-women-and-men-found-only-at-walmart,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/21/get-to-know-dwight-fenton-our-brand-builder-in-the-making,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/19/walmart-statement-about-potential-investment-in-and-commercial-agreements-with-tiktok-global,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/18/walmart-to-plus-up-the-most-missed-moments-from-2020,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/17/one-year-in-walmart-health-is-delivering-affordable-healthcare-and-expanding,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/17/investing-in-our-associates-and-roles-of-the-future,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/17/the-walmart-foundation-announces-two-new-grants-to-help-indias-smallholder-farmers,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/15/hurricane-sally-facility-status,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/15/walmart-is-here,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/14/walmart-and-zipline-team-up-to-bring-first-of-its-kind-drone-delivery-service-to-the-united-states,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/13/statement-of-walmart-inc-on-potential-tiktok-investment-in-the-united-states,
Walmart,6,a,https://corporate.walmart.com/newsroom/2020/09/11/iconic-gateway-brand-launches-legen-dairy-new-line-of-laptops-tablets-exclusively-at-walmart,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/10/how-we-are-working-to-make-the-new-campus-more-sustainable,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/10/walmart-and-schneider-electric-announce-groundbreaking-collaboration-to-help-suppliers-access-renewable-energy,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/10/walmart-to-participate-in-the-keybanc-capital-markets-future-of-technology-series,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/10/a-different-kind-of-ad-campaign-for-a-different-kind-of-membership,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/09/6-things-to-know-about-walmarts-fy21-mid-year-culture-diversity-inclusion-report,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/09/walmart-now-piloting-on-demand-drone-delivery-with-flytrex,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/08/convenient-flu-shots-available-at-walmart-stores-nationwide,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/04/walmart-selects-850-entrepreneurs-to-pitch-their-u-s-manufactured-products-at-first-ever-virtual-open-call-event,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/03/thrive-zp-making-a-great-thing-even-better-all-in-the-name-of-associate-well-being,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/03/walmart-unveils-the-hottest-toys-of-the-2020-holiday-season-with-its-top-rated-by-kids-toy-list,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/02/dont-worry-baby-for-national-baby-safety-month-walmart-launches-resources-for-parents,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/02/new-walmart-health-opens-at-supercenter-in-newnan-georgia,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/02/walmart-to-participate-in-barclays-global-consumer-staples-conference-and-goldman-sachs-global-retailing-conference,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/01/walmart-sams-club-and-the-walmart-foundation-announce-relief-and-recovery-efforts-to-help-those-affected-by-hurricane-laura,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/09/01/walmart-introduces-walmart,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/08/27/walmart-statement-regarding-discussions-with-microsoft-about-tiktok,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/08/26/walmarts-2020-esg-efforts-making-important-progress-toward-positive-societal-environmental-change,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/08/25/walmart-first-retailer-to-install-mamava-lactation-suites,
Walmart,7,a,https://corporate.walmart.com/newsroom/2020/08/24/walmart-hosts-first-ever-free-online-wellness-event-with-resources-on-nutritional-heart-and-mental-health,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/21/how-four-entrepreneurs-from-around-the-world-saved-their-businesses-during-the-pandemic,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/19/walmart-to-participate-in-cowens-2020-broadline-grocery-executive-summit,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/18/walmart-releases-q2-fy21-earnings,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/10/walmart-to-host-second-quarter-earnings-conference-call-on-aug-18-2020,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/07/grazing-toward-a-sustainable-beef-supply-chain,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/05/walmart-brings-the-big-screen-to-its-parking-lots-starting-august-14,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/04/our-first-ever-virtual-open-call-is-shaping-up-to-be-a-day-supplier-hopefuls-wont-want-to-miss,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/08/03/walmart-holds-private-event-for-victims-of-aug-3-tragedy-delayed-opening-of-grand-candela-memorial-cielo-vista-store,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/29/helping-associates-succeed-at-work-while-elevating-customer-service-safety,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/23/walmarts-majority-owned-flipkart-launches-wholesale-business-to-help-small-businesses-in-india-source-directly-from-manufacturers-and-producers,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/22/walmart-health-expands-to-florida-bringing-affordable-and-accessible-care-to-local-communities,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/21/walmart-invests-428-million-more-in-associates-with-another-special-bonus-totaling-1-1-billion-in-special-bonuses-so-far-this-year,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/21/join-walmart-others-on-our-journey-to-reinvent-the-plastic-bag,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/15/a-simple-step-to-help-keep-you-safe-walmart-and-sams-club-require-shoppers-to-wear-face-coverings,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/13/customers-paying-with-snap-can-now-use-pickup-at-nearly-3-000-stores,
Walmart,8,a,https://corporate.walmart.com/newsroom/2020/07/09/entrepreneurs-wanted-apply-now-for-walmarts-7th-annual-open-call-for-u-s-manufactured-products,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/07/08/back-to-school-season-is-here-and-however-you-go-back-walmart-has-your-back,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/07/08/fighting-for-forests-walmart-moves-to-source-sustainable-paper,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/07/01/walmart-launches-virtual-summer-camp-and-drive-in-movie-theater-to-help-families-make-the-most-of-summer,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/07/01/10-years-later-army-veteran-shares-why-working-at-walmart-is-the-perfect-fit-for-service-members,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/07/01/walmart-celebrates-veterans-welcome-home-commitment-achieves-goal-of-250-000-veteran-associates-hired,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/30/new-checkout-experience-seeks-to-eliminate-the-wait-and-add-options-at-the-register,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/28/heartbreaking-event-in-red-bluff-california,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/26/walmart-remains-invested-in-chicago,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/24/new-walmart-health-brings-affordable-and-accessible-healthcare-to-springdale-community,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/17/our-mission-to-bring-affordable-care-with-walmart-health,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/15/further-enhancing-our-digital-health-wellness-capabilities,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/15/walmart-expands-its-ecommerce-marketplace-to-more-small-businesses,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/12/advancing-our-work-on-racial-equity,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/10/walmart-expands-education-program-for-associates-aligns-live-better-u-program-to-future-of-work-with-additions-of-skilled-trades-and-digital-programs,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/08/walmarts-sustainability-efforts-take-to-the-seas-with-msc-certified-sustainable-private-brand-canned-tuna,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/05/making-a-difference-in-racial-equity,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/06/03/walmart-announces-2020-formal-business-and-annual-shareholders-meeting-voting-results,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/05/29/heartbreaking-events-in-minneapolis-and-new-york,
Walmart,9,a,https://corporate.walmart.com/newsroom/2020/05/29/walmart-to-celebrate-associates-in-the-graduating-class-of-2020,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/27/walmart-partners-with-thredup-to-enter-popular-fashion-resale-market,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/21/walmart-to-participate-in-bernsteins-36th-annual-strategic-decisions-conference,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/21/our-commitment-continues-walmart-sams-club-food-banks-work-together-to-feed-america,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/20/weve-unified-our-walmart-apps-to-deliver-an-even-better-shopping-experience,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/19/walmart-releases-q1-fy21-earnings,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/13/may-10-16-is-national-prevention-week-our-efforts-to-prevent-prescription-opioid-misuse,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/12/the-why-and-how-behind-walmart-express-delivery,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/12/walmart-repeats-cash-bonuses-for-associates,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/11/walmart-to-host-first-quarter-earnings-conference-call-on-may-19-2020,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/06/doug-mcmillon-how-the-pandemic-will-change-the-retail-industry-and-the-world,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/05/05/where-its-going-walmarts-25-million-covid-19-commitment,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/30/walmart-introduces-express-delivery,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/30/a-humbling-experience-one-womans-role-in-the-fight-against-covid-19,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/30/walmart-hires-200-000-associates-and-pays-180-million-in-early-associate-bonuses,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/29/raising-a-giant-follows-a-mother-and-her-son-all-the-way-to-the-pros,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/27/our-role-in-covid-19-testing-and-next-steps-in-our-journey,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/24/helping-our-associates-live-better,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/23/walmart-releases-2020-annual-report-and-proxy-statement,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/23/walmart-and-nextdoor-launch-new-neighbors-helping-neighbors-program,
Walmart,10,a,https://corporate.walmart.com/newsroom/2020/04/18/walmart-flipkart-and-walmart-foundation-provide-inr-460-million-of-support-to-indias-covid-19-fight,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/17/our-next-step-to-protect-you-our-customers-and-our-members,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/17/walmart-meets-commitment-to-hire-150-000-associates-pledges-to-hire-50-000-more,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/15/how-were-helping-walmart-customers-access-their-economic-impact-payment-safely,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/14/walmart-reserves-daily-pickup-hour-for-those-most-at-risk,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/13/customers-using-snap-benefits-have-more-ways-to-shop,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/09/your-courage-on-the-front-lines,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/03/walmart-announces-2020-annual-shareholders-meeting-date,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/03/changes-to-our-shopping-process-to-encourage-social-distancing,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/03/in-celebrating-separate-cultures-a-richmond-walmart-builds-camaraderie,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/04/02/you-are-making-a-difference,
Walmart,11,a,https://corporate.walmart.com/newsroom/2020/03/31/additional-steps-were-taking-for-the-health-and-safety-of-our-associates,
